oid,fits_image_link
284213400090226,https://fits.ztf.snad.space/products/sci/2018/0618/394907/ztf_20180618394907_000284_zr_c13_o_q4_sciimg.fits
284204400101907,https://fits.ztf.snad.space/products/sci/2018/0618/376181/ztf_20180618376181_000284_zr_c04_o_q4_sciimg.fits
284204200000574,https://fits.ztf.snad.space/products/sci/2018/0617/390255/ztf_20180617390255_000284_zr_c04_o_q2_sciimg.fits
284213400076448,https://fits.ztf.snad.space/products/sci/2018/0617/395729/ztf_20180617395729_000284_zr_c13_o_q4_sciimg.fits
284213400090343,https://fits.ztf.snad.space/products/sci/2018/0617/391632/ztf_20180617391632_000284_zr_c13_o_q4_sciimg.fits
284213400097340,https://fits.ztf.snad.space/products/sci/2018/0617/383403/ztf_20180617383403_000284_zr_c13_o_q4_sciimg.fits
284213400044971,https://fits.ztf.snad.space/products/sci/2018/0618/394444/ztf_20180618394444_000284_zr_c13_o_q4_sciimg.fits
284202400100673,https://fits.ztf.snad.space/products/sci/2018/0618/388056/ztf_20180618388056_000284_zr_c02_o_q4_sciimg.fits
284202300083496,https://fits.ztf.snad.space/products/sci/2018/0618/370706/ztf_20180618370706_000284_zr_c02_o_q3_sciimg.fits
284209200070159,https://fits.ztf.snad.space/products/sci/2018/0618/385313/ztf_20180618385313_000284_zr_c09_o_q2_sciimg.fits
284206400072210,https://fits.ztf.snad.space/products/sci/2018/0618/383484/ztf_20180618383484_000284_zr_c06_o_q4_sciimg.fits
284205400086219,https://fits.ztf.snad.space/products/sci/2018/0618/388519/ztf_20180618388519_000284_zr_c05_o_q4_sciimg.fits
284212200152793,https://fits.ztf.snad.space/products/sci/2018/0618/388970/ztf_20180618388970_000284_zr_c12_o_q2_sciimg.fits
284202400103829,https://fits.ztf.snad.space/products/sci/2018/0617/347315/ztf_20180617347315_000284_zr_c02_o_q4_sciimg.fits
284202400099221,https://fits.ztf.snad.space/products/sci/2018/0618/389433/ztf_20180618389433_000284_zr_c02_o_q4_sciimg.fits
284208400151921,https://fits.ztf.snad.space/products/sci/2018/0617/356447/ztf_20180617356447_000284_zr_c08_o_q4_sciimg.fits
284202400079959,https://fits.ztf.snad.space/products/sci/2018/0620/439410/ztf_20180620439410_000284_zr_c02_o_q4_sciimg.fits
284207400088504,https://fits.ztf.snad.space/products/sci/2018/0618/390799/ztf_20180618390799_000284_zr_c07_o_q4_sciimg.fits
284213400095221,https://fits.ztf.snad.space/products/sci/2018/0617/393449/ztf_20180617393449_000284_zr_c13_o_q4_sciimg.fits
284213400063288,https://fits.ztf.snad.space/products/sci/2018/0616/348275/ztf_20180616348275_000284_zr_c13_o_q4_sciimg.fits
284213400040857,https://fits.ztf.snad.space/products/sci/2018/0618/396273/ztf_20180618396273_000284_zr_c13_o_q4_sciimg.fits
284213400045182,https://fits.ztf.snad.space/products/sci/2018/0618/395822/ztf_20180618395822_000284_zr_c13_o_q4_sciimg.fits
284208400086816,https://fits.ztf.snad.space/products/sci/2018/0617/355081/ztf_20180617355081_000284_zr_c08_o_q4_sciimg.fits
284207400113682,https://fits.ztf.snad.space/products/sci/2018/0618/395359/ztf_20180618395359_000284_zr_c07_o_q4_sciimg.fits
284210200076423,https://fits.ztf.snad.space/products/sci/2018/0616/344630/ztf_20180616344630_000284_zr_c10_o_q2_sciimg.fits
284205400073003,https://fits.ztf.snad.space/products/sci/2018/0617/393912/ztf_20180617393912_000284_zr_c05_o_q4_sciimg.fits
284202400074449,https://fits.ztf.snad.space/products/sci/2018/0618/396273/ztf_20180618396273_000284_zr_c02_o_q4_sciimg.fits
284210200101348,https://fits.ztf.snad.space/products/sci/2018/0618/389433/ztf_20180618389433_000284_zr_c10_o_q2_sciimg.fits
284211400112682,https://fits.ztf.snad.space/products/sci/2018/0616/348738/ztf_20180616348738_000284_zr_c11_o_q4_sciimg.fits
284202400079593,https://fits.ztf.snad.space/products/sci/2018/0618/377095/ztf_20180618377095_000284_zr_c02_o_q4_sciimg.fits
284205200080484,https://fits.ztf.snad.space/products/sci/2018/0618/367963/ztf_20180618367963_000284_zr_c05_o_q2_sciimg.fits
284204200142214,https://fits.ztf.snad.space/products/sci/2018/0617/394363/ztf_20180617394363_000284_zr_c04_o_q2_sciimg.fits
284214100072481,https://fits.ztf.snad.space/products/sci/2018/0617/389803/ztf_20180617389803_000284_zr_c14_o_q1_sciimg.fits
284201400089760,https://fits.ztf.snad.space/products/sci/2018/0618/394907/ztf_20180618394907_000284_zr_c01_o_q4_sciimg.fits
284205200070805,https://fits.ztf.snad.space/products/sci/2018/0616/345995/ztf_20180616345995_000284_zr_c05_o_q2_sciimg.fits
284204200056191,https://fits.ztf.snad.space/products/sci/2018/0617/395729/ztf_20180617395729_000284_zr_c04_o_q2_sciimg.fits
284202400081039,https://fits.ztf.snad.space/products/sci/2018/0618/367512/ztf_20180618367512_000284_zr_c02_o_q4_sciimg.fits
284213400075118,https://fits.ztf.snad.space/products/sci/2018/0618/394444/ztf_20180618394444_000284_zr_c13_o_q4_sciimg.fits
284204200132136,https://fits.ztf.snad.space/products/sci/2018/0617/349595/ztf_20180617349595_000284_zr_c04_o_q2_sciimg.fits
284204200056741,https://fits.ztf.snad.space/products/sci/2018/0617/392546/ztf_20180617392546_000284_zr_c04_o_q2_sciimg.fits
284206200085195,https://fits.ztf.snad.space/products/sci/2018/0618/390799/ztf_20180618390799_000284_zr_c06_o_q2_sciimg.fits
284206200111992,https://fits.ztf.snad.space/products/sci/2018/0618/395359/ztf_20180618395359_000284_zr_c06_o_q2_sciimg.fits
284202400103906,https://fits.ztf.snad.space/products/sci/2018/0618/392164/ztf_20180618392164_000284_zr_c02_o_q4_sciimg.fits
284213400076503,https://fits.ztf.snad.space/products/sci/2018/0617/381123/ztf_20180617381123_000284_zr_c13_o_q4_sciimg.fits
284205200097943,https://fits.ztf.snad.space/products/sci/2018/0617/354618/ztf_20180617354618_000284_zr_c05_o_q2_sciimg.fits
284213400078558,https://fits.ztf.snad.space/products/sci/2018/0618/379375/ztf_20180618379375_000284_zr_c13_o_q4_sciimg.fits
284204200056250,https://fits.ztf.snad.space/products/sci/2018/0617/394363/ztf_20180617394363_000284_zr_c04_o_q2_sciimg.fits
284204200126664,https://fits.ztf.snad.space/products/sci/2018/0617/353252/ztf_20180617353252_000284_zr_c04_o_q2_sciimg.fits
