oid,fits_image_link
778209400005025,https://fits.ztf.snad.space/products/sci/2018/0826/503600/ztf_20180826503600_000778_zr_c09_o_q4_sciimg.fits
778209400003325,https://fits.ztf.snad.space/products/sci/2018/0826/451597/ztf_20180826451597_000778_zr_c09_o_q4_sciimg.fits
778209400034699,https://fits.ztf.snad.space/products/sci/2018/0826/503600/ztf_20180826503600_000778_zr_c09_o_q4_sciimg.fits
778209400003396,https://fits.ztf.snad.space/products/sci/2018/0826/451597/ztf_20180826451597_000778_zr_c09_o_q4_sciimg.fits
778209400003467,https://fits.ztf.snad.space/products/sci/2018/0826/451597/ztf_20180826451597_000778_zr_c09_o_q4_sciimg.fits
778209400003576,https://fits.ztf.snad.space/products/sci/2018/0826/451597/ztf_20180826451597_000778_zr_c09_o_q4_sciimg.fits
778209400005255,https://fits.ztf.snad.space/products/sci/2018/0826/503600/ztf_20180826503600_000778_zr_c09_o_q4_sciimg.fits
778209400024496,https://fits.ztf.snad.space/products/sci/2018/0826/451597/ztf_20180826451597_000778_zr_c09_o_q4_sciimg.fits
778209400003549,https://fits.ztf.snad.space/products/sci/2018/0826/451597/ztf_20180826451597_000778_zr_c09_o_q4_sciimg.fits
778209400005264,https://fits.ztf.snad.space/products/sci/2018/0826/503600/ztf_20180826503600_000778_zr_c09_o_q4_sciimg.fits
778209400005544,https://fits.ztf.snad.space/products/sci/2018/0826/503600/ztf_20180826503600_000778_zr_c09_o_q4_sciimg.fits
778209400024592,https://fits.ztf.snad.space/products/sci/2018/0826/451597/ztf_20180826451597_000778_zr_c09_o_q4_sciimg.fits
778209400025223,https://fits.ztf.snad.space/products/sci/2018/0826/503600/ztf_20180826503600_000778_zr_c09_o_q4_sciimg.fits
778215300040217,https://fits.ztf.snad.space/products/sci/2018/1204/236667/ztf_20181204236667_000778_zr_c15_o_q3_sciimg.fits
778210100022728,https://fits.ztf.snad.space/products/sci/2018/0826/503600/ztf_20180826503600_000778_zr_c10_o_q1_sciimg.fits
778210200013918,https://fits.ztf.snad.space/products/sci/2018/0824/506968/ztf_20180824506968_000778_zr_c10_o_q2_sciimg.fits
778201200040759,https://fits.ztf.snad.space/products/sci/2019/0209/161250/ztf_20190209161250_000778_zr_c01_o_q2_sciimg.fits
778201200041028,https://fits.ztf.snad.space/products/sci/2018/1204/236667/ztf_20181204236667_000778_zr_c01_o_q2_sciimg.fits
778215300002824,https://fits.ztf.snad.space/products/sci/2018/1204/236667/ztf_20181204236667_000778_zr_c15_o_q3_sciimg.fits
778215300014619,https://fits.ztf.snad.space/products/sci/2018/1203/264329/ztf_20181203264329_000778_zr_c15_o_q3_sciimg.fits
778204400042844,https://fits.ztf.snad.space/products/sci/2018/0823/453669/ztf_20180823453669_000778_zr_c04_o_q4_sciimg.fits
778204300011576,https://fits.ztf.snad.space/products/sci/2018/0823/453669/ztf_20180823453669_000778_zr_c04_o_q3_sciimg.fits
778206400032168,https://fits.ztf.snad.space/products/sci/2018/0823/453669/ztf_20180823453669_000778_zr_c06_o_q4_sciimg.fits
778206300028650,https://fits.ztf.snad.space/products/sci/2018/0826/503600/ztf_20180826503600_000778_zr_c06_o_q3_sciimg.fits
778215300027678,https://fits.ztf.snad.space/products/sci/2018/0826/503600/ztf_20180826503600_000778_zr_c15_o_q3_sciimg.fits
778210100006534,https://fits.ztf.snad.space/products/sci/2018/0722/490775/ztf_20180722490775_000778_zr_c10_o_q1_sciimg.fits
778210100033424,https://fits.ztf.snad.space/products/sci/2018/0830/495637/ztf_20180830495637_000778_zr_c10_o_q1_sciimg.fits
778210200011813,https://fits.ztf.snad.space/products/sci/2018/0823/494850/ztf_20180823494850_000778_zr_c10_o_q2_sciimg.fits
778210100011422,https://fits.ztf.snad.space/products/sci/2019/0125/216736/ztf_20190125216736_000778_zr_c10_o_q1_sciimg.fits
778204300005983,https://fits.ztf.snad.space/products/sci/2018/1204/269757/ztf_20181204269757_000778_zr_c04_o_q3_sciimg.fits
778209400003336,https://fits.ztf.snad.space/products/sci/2018/0826/451597/ztf_20180826451597_000778_zr_c09_o_q4_sciimg.fits
778210100030969,https://fits.ztf.snad.space/products/sci/2019/0128/193831/ztf_20190128193831_000778_zr_c10_o_q1_sciimg.fits
778201200021506,https://fits.ztf.snad.space/products/sci/2018/1204/236667/ztf_20181204236667_000778_zr_c01_o_q2_sciimg.fits
778201200039607,https://fits.ztf.snad.space/products/sci/2018/1204/269757/ztf_20181204269757_000778_zr_c01_o_q2_sciimg.fits
778208200016765,https://fits.ztf.snad.space/products/sci/2018/1204/236667/ztf_20181204236667_000778_zr_c08_o_q2_sciimg.fits
778209400003616,https://fits.ztf.snad.space/products/sci/2018/0826/451597/ztf_20180826451597_000778_zr_c09_o_q4_sciimg.fits
778209400024696,https://fits.ztf.snad.space/products/sci/2018/0826/451597/ztf_20180826451597_000778_zr_c09_o_q4_sciimg.fits
778205300005635,https://fits.ztf.snad.space/products/sci/2018/0824/506968/ztf_20180824506968_000778_zr_c05_o_q3_sciimg.fits
778209200034762,https://fits.ztf.snad.space/products/sci/2018/1220/260625/ztf_20181220260625_000778_zr_c09_o_q2_sciimg.fits
778215300047676,https://fits.ztf.snad.space/products/sci/2018/1204/236667/ztf_20181204236667_000778_zr_c15_o_q3_sciimg.fits
778208400009604,https://fits.ztf.snad.space/products/sci/2018/0917/421782/ztf_20180917421782_000778_zr_c08_o_q4_sciimg.fits
