oid,fits_image_link
758208200005387,https://fits.ztf.snad.space/products/sci/2018/0423/243958/ztf_20180423243958_000758_zr_c08_o_q2_sciimg.fits
758208400005169,https://fits.ztf.snad.space/products/sci/2018/0423/217917/ztf_20180423217917_000758_zr_c08_o_q4_sciimg.fits
758211300003386,https://fits.ztf.snad.space/products/sci/2018/0423/219282/ztf_20180423219282_000758_zr_c11_o_q3_sciimg.fits
758211300004852,https://fits.ztf.snad.space/products/sci/2018/0419/236400/ztf_20180419236400_000758_zr_c11_o_q3_sciimg.fits
758201400000420,https://fits.ztf.snad.space/products/sci/2018/0419/235486/ztf_20180419235486_000758_zr_c01_o_q4_sciimg.fits
758211200006238,https://fits.ztf.snad.space/products/sci/2018/0423/253090/ztf_20180423253090_000758_zr_c11_o_q2_sciimg.fits
758216200001926,https://fits.ztf.snad.space/products/sci/2018/0419/203507/ztf_20180419203507_000758_zr_c16_o_q2_sciimg.fits
758208400008834,https://fits.ztf.snad.space/products/sci/2018/0423/245324/ztf_20180423245324_000758_zr_c08_o_q4_sciimg.fits
758211200005264,https://fits.ztf.snad.space/products/sci/2018/0419/224525/ztf_20180419224525_000758_zr_c11_o_q2_sciimg.fits
758209200000960,https://fits.ztf.snad.space/products/sci/2018/0419/217662/ztf_20180419217662_000758_zr_c09_o_q2_sciimg.fits
758201200004666,https://fits.ztf.snad.space/products/sci/2018/0419/200764/ztf_20180419200764_000758_zr_c01_o_q2_sciimg.fits
758211300002796,https://fits.ztf.snad.space/products/sci/2018/0423/221574/ztf_20180423221574_000758_zr_c11_o_q3_sciimg.fits
758216200001031,https://fits.ztf.snad.space/products/sci/2018/0423/230255/ztf_20180423230255_000758_zr_c16_o_q2_sciimg.fits
758211300004611,https://fits.ztf.snad.space/products/sci/2018/0419/212188/ztf_20180419212188_000758_zr_c11_o_q3_sciimg.fits
758216200004589,https://fits.ztf.snad.space/products/sci/2018/0419/203507/ztf_20180419203507_000758_zr_c16_o_q2_sciimg.fits
758213400007491,https://fits.ztf.snad.space/products/sci/2018/0411/283391/ztf_20180411283391_000758_zr_c13_o_q4_sciimg.fits
758214400012551,https://fits.ztf.snad.space/products/sci/2018/0419/207164/ztf_20180419207164_000758_zr_c14_o_q4_sciimg.fits
758214400006064,https://fits.ztf.snad.space/products/sci/2018/0423/242130/ztf_20180423242130_000758_zr_c14_o_q4_sciimg.fits
758208400006191,https://fits.ztf.snad.space/products/sci/2018/0419/200312/ztf_20180419200312_000758_zr_c08_o_q4_sciimg.fits
758210100002975,https://fits.ztf.snad.space/products/sci/2018/0423/219282/ztf_20180423219282_000758_zr_c10_o_q1_sciimg.fits
758204100001197,https://fits.ztf.snad.space/products/sci/2018/0824/203611/ztf_20180824203611_000758_zr_c04_o_q1_sciimg.fits
758210400001379,https://fits.ztf.snad.space/products/sci/2018/0423/254919/ztf_20180423254919_000758_zr_c10_o_q4_sciimg.fits
758209100016700,https://fits.ztf.snad.space/products/sci/2018/0406/338588/ztf_20180406338588_000758_zr_c09_o_q1_sciimg.fits
758213300014710,https://fits.ztf.snad.space/products/sci/2018/0510/310764/ztf_20180510310764_000758_zr_c13_o_q3_sciimg.fits
758209200027501,https://fits.ztf.snad.space/products/sci/2018/0505/281863/ztf_20180505281863_000758_zr_c09_o_q2_sciimg.fits
758206400011230,https://fits.ztf.snad.space/products/sci/2018/0423/256736/ztf_20180423256736_000758_zr_c06_o_q4_sciimg.fits
758206400005853,https://fits.ztf.snad.space/products/sci/2018/0423/246690/ztf_20180423246690_000758_zr_c06_o_q4_sciimg.fits
758209100039067,https://fits.ztf.snad.space/products/sci/2018/0423/256285/ztf_20180423256285_000758_zr_c09_o_q1_sciimg.fits
758212200019553,https://fits.ztf.snad.space/products/sci/2018/0411/284352/ztf_20180411284352_000758_zr_c12_o_q2_sciimg.fits
758206400010510,https://fits.ztf.snad.space/products/sci/2018/0411/398356/ztf_20180411398356_000758_zr_c06_o_q4_sciimg.fits
758206100020943,https://fits.ztf.snad.space/products/sci/2018/0423/249433/ztf_20180423249433_000758_zr_c06_o_q1_sciimg.fits
758212200003449,https://fits.ztf.snad.space/products/sci/2018/0414/335868/ztf_20180414335868_000758_zr_c12_o_q2_sciimg.fits
758206400015011,https://fits.ztf.snad.space/products/sci/2018/0423/249896/ztf_20180423249896_000758_zr_c06_o_q4_sciimg.fits
758209100039670,https://fits.ztf.snad.space/products/sci/2018/0519/330255/ztf_20180519330255_000758_zr_c09_o_q1_sciimg.fits
758210200016715,https://fits.ztf.snad.space/products/sci/2018/0423/256736/ztf_20180423256736_000758_zr_c10_o_q2_sciimg.fits
