oid,fits_image_link
797208200014951,https://fits.ztf.snad.space/products/sci/2018/0423/297500/ztf_20180423297500_000797_zr_c08_o_q2_sciimg.fits
797204400020279,https://fits.ztf.snad.space/products/sci/2018/0517/326620/ztf_20180517326620_000797_zr_c04_o_q4_sciimg.fits
797212400023562,https://fits.ztf.snad.space/products/sci/2018/0424/423877/ztf_20180424423877_000797_zr_c12_o_q4_sciimg.fits
797202200027448,https://fits.ztf.snad.space/products/sci/2018/0916/182674/ztf_20180916182674_000797_zr_c02_o_q2_sciimg.fits
797208400008398,https://fits.ztf.snad.space/products/sci/2018/0424/423877/ztf_20180424423877_000797_zr_c08_o_q4_sciimg.fits
797208400034479,https://fits.ztf.snad.space/products/sci/2019/0729/219734/ztf_20190729219734_000797_zr_c08_o_q4_sciimg.fits
797206400036883,https://fits.ztf.snad.space/products/sci/2018/0411/502315/ztf_20180411502315_000797_zr_c06_o_q4_sciimg.fits
797206400028978,https://fits.ztf.snad.space/products/sci/2018/1108/096030/ztf_20181108096030_000797_zr_c06_o_q4_sciimg.fits
797206400037852,https://fits.ztf.snad.space/products/sci/2018/0416/433947/ztf_20180416433947_000797_zr_c06_o_q4_sciimg.fits
797206200034630,https://fits.ztf.snad.space/products/sci/2018/0408/414282/ztf_20180408414282_000797_zr_c06_o_q2_sciimg.fits
797206400024031,https://fits.ztf.snad.space/products/sci/2018/0411/502315/ztf_20180411502315_000797_zr_c06_o_q4_sciimg.fits
797205100037752,https://fits.ztf.snad.space/products/sci/2018/0411/432812/ztf_20180411432812_000797_zr_c05_o_q1_sciimg.fits
797204200019892,https://fits.ztf.snad.space/products/sci/2018/0414/461169/ztf_20180414461169_000797_zr_c04_o_q2_sciimg.fits
797202400036036,https://fits.ztf.snad.space/products/sci/2018/0624/281389/ztf_20180624281389_000797_zr_c02_o_q4_sciimg.fits
797201400041033,https://fits.ztf.snad.space/products/sci/2018/0320/454225/ztf_20180320454225_000797_zr_c01_o_q4_sciimg.fits
797202400036155,https://fits.ztf.snad.space/products/sci/2018/0418/470671/ztf_20180418470671_000797_zr_c02_o_q4_sciimg.fits
797204200027225,https://fits.ztf.snad.space/products/sci/2018/0418/470671/ztf_20180418470671_000797_zr_c04_o_q2_sciimg.fits
797205200025867,https://fits.ztf.snad.space/products/sci/2018/0525/434248/ztf_20180525434248_000797_zr_c05_o_q2_sciimg.fits
797204200031505,https://fits.ztf.snad.space/products/sci/2018/0414/442616/ztf_20180414442616_000797_zr_c04_o_q2_sciimg.fits
797205400034246,https://fits.ztf.snad.space/products/sci/2018/0414/423102/ztf_20180414423102_000797_zr_c05_o_q4_sciimg.fits
797208400023206,https://fits.ztf.snad.space/products/sci/2018/0321/538252/ztf_20180321538252_000797_zr_c08_o_q4_sciimg.fits
797201400042180,https://fits.ztf.snad.space/products/sci/2018/0606/371736/ztf_20180606371736_000797_zr_c01_o_q4_sciimg.fits
797201400040119,https://fits.ztf.snad.space/products/sci/2018/0320/430926/ztf_20180320430926_000797_zr_c01_o_q4_sciimg.fits
797201400019471,https://fits.ztf.snad.space/products/sci/2018/0716/341840/ztf_20180716341840_000797_zr_c01_o_q4_sciimg.fits
797206200041180,https://fits.ztf.snad.space/products/sci/2018/0321/510347/ztf_20180321510347_000797_zr_c06_o_q2_sciimg.fits
797210100026844,https://fits.ztf.snad.space/products/sci/2018/0523/346690/ztf_20180523346690_000797_zr_c10_o_q1_sciimg.fits
797201400029027,https://fits.ztf.snad.space/products/sci/2018/0410/412049/ztf_20180410412049_000797_zr_c01_o_q4_sciimg.fits
797202400029418,https://fits.ztf.snad.space/products/sci/2018/0414/459757/ztf_20180414459757_000797_zr_c02_o_q4_sciimg.fits
797201400014074,https://fits.ztf.snad.space/products/sci/2018/0705/370463/ztf_20180705370463_000797_zr_c01_o_q4_sciimg.fits
797206400022317,https://fits.ztf.snad.space/products/sci/2018/0418/410139/ztf_20180418410139_000797_zr_c06_o_q4_sciimg.fits
797204200037237,https://fits.ztf.snad.space/products/sci/2018/0708/370475/ztf_20180708370475_000797_zr_c04_o_q2_sciimg.fits
797210200024696,https://fits.ztf.snad.space/products/sci/2018/0414/461169/ztf_20180414461169_000797_zr_c10_o_q2_sciimg.fits
797202400028169,https://fits.ztf.snad.space/products/sci/2018/0621/361123/ztf_20180621361123_000797_zr_c02_o_q4_sciimg.fits
797201400027924,https://fits.ztf.snad.space/products/sci/2018/0508/407928/ztf_20180508407928_000797_zr_c01_o_q4_sciimg.fits
797201400038356,https://fits.ztf.snad.space/products/sci/2018/0613/372951/ztf_20180613372951_000797_zg_c01_o_q4_sciimg.fits
