oid,fits_image_link
687206400029067,https://fits.ztf.snad.space/products/sci/2018/0409/512998/ztf_20180409512998_000687_zr_c06_o_q4_sciimg.fits
687211200027795,https://fits.ztf.snad.space/products/sci/2018/0321/516157/ztf_20180321516157_000687_zr_c11_o_q2_sciimg.fits
687201400029109,https://fits.ztf.snad.space/products/sci/2018/0521/446910/ztf_20180521446910_000687_zr_c01_o_q4_sciimg.fits
687216300001681,https://fits.ztf.snad.space/products/sci/2018/0904/203507/ztf_20180904203507_000687_zr_c16_o_q3_sciimg.fits
687211200013576,https://fits.ztf.snad.space/products/sci/2018/0321/516157/ztf_20180321516157_000687_zr_c11_o_q2_sciimg.fits
687211200023661,https://fits.ztf.snad.space/products/sci/2018/0410/495231/ztf_20180410495231_000687_zr_c11_o_q2_sciimg.fits
687201100040402,https://fits.ztf.snad.space/products/sci/2018/0524/386181/ztf_20180524386181_000687_zr_c01_o_q1_sciimg.fits
687211200014174,https://fits.ztf.snad.space/products/sci/2018/0409/512998/ztf_20180409512998_000687_zr_c11_o_q2_sciimg.fits
687211200022561,https://fits.ztf.snad.space/products/sci/2018/0420/455984/ztf_20180420455984_000687_zr_c11_o_q2_sciimg.fits
687211200019296,https://fits.ztf.snad.space/products/sci/2018/0321/516157/ztf_20180321516157_000687_zr_c11_o_q2_sciimg.fits
687212200083360,https://fits.ztf.snad.space/products/sci/2018/0711/413935/ztf_20180711413935_000687_zr_c12_o_q2_sciimg.fits
687206400030906,https://fits.ztf.snad.space/products/sci/2018/0917/253542/ztf_20180917253542_000687_zr_c06_o_q4_sciimg.fits
687204200093320,https://fits.ztf.snad.space/products/sci/2018/0817/413032/ztf_20180817413032_000687_zr_c04_o_q2_sciimg.fits
687201400051917,https://fits.ztf.snad.space/products/sci/2018/0521/446910/ztf_20180521446910_000687_zr_c01_o_q4_sciimg.fits
687211200014026,https://fits.ztf.snad.space/products/sci/2018/1106/106933/ztf_20181106106933_000687_zr_c11_o_q2_sciimg.fits
687204300010927,https://fits.ztf.snad.space/products/sci/2018/0509/462894/ztf_20180509462894_000687_zr_c04_o_q3_sciimg.fits
687211200030810,https://fits.ztf.snad.space/products/sci/2018/1111/108889/ztf_20181111108889_000687_zr_c11_o_q2_sciimg.fits
687215300015272,https://fits.ztf.snad.space/products/sci/2018/1103/109572/ztf_20181103109572_000687_zr_c15_o_q3_sciimg.fits
687216200029235,https://fits.ztf.snad.space/products/sci/2018/0731/373299/ztf_20180731373299_000687_zr_c16_o_q2_sciimg.fits
687208100003751,https://fits.ztf.snad.space/products/sci/2018/0703/370532/ztf_20180703370532_000687_zr_c08_o_q1_sciimg.fits
687209400004241,https://fits.ztf.snad.space/products/sci/2018/0703/370532/ztf_20180703370532_000687_zr_c09_o_q4_sciimg.fits
687204300013143,https://fits.ztf.snad.space/products/sci/2018/0519/453819/ztf_20180519453819_000687_zr_c04_o_q3_sciimg.fits
687210100017386,https://fits.ztf.snad.space/products/sci/2018/0410/512477/ztf_20180410512477_000687_zr_c10_o_q1_sciimg.fits
687204300026903,https://fits.ztf.snad.space/products/sci/2018/0630/397951/ztf_20180630397951_000687_zr_c04_o_q3_sciimg.fits
687204300013781,https://fits.ztf.snad.space/products/sci/2018/0630/397951/ztf_20180630397951_000687_zr_c04_o_q3_sciimg.fits
687208200011684,https://fits.ztf.snad.space/products/sci/2018/0703/370532/ztf_20180703370532_000687_zr_c08_o_q2_sciimg.fits
687215300001319,https://fits.ztf.snad.space/products/sci/2021/1010/205104/ztf_20211010205104_000687_zr_c15_o_q3_sciimg.fits
687211200054072,https://fits.ztf.snad.space/products/sci/2018/0604/421528/ztf_20180604421528_000687_zr_c11_o_q2_sciimg.fits
687205100007158,https://fits.ztf.snad.space/products/sci/2018/0703/370532/ztf_20180703370532_000687_zr_c05_o_q1_sciimg.fits
687205300013503,https://fits.ztf.snad.space/products/sci/2018/0711/413935/ztf_20180711413935_000687_zr_c05_o_q3_sciimg.fits
687215300010389,https://fits.ztf.snad.space/products/sci/2018/0804/350706/ztf_20180804350706_000687_zr_c15_o_q3_sciimg.fits
687204300063111,https://fits.ztf.snad.space/products/sci/2018/0519/453819/ztf_20180519453819_000687_zr_c04_o_q3_sciimg.fits
687204300014800,https://fits.ztf.snad.space/products/sci/2018/0804/350706/ztf_20180804350706_000687_zr_c04_o_q3_sciimg.fits
687210100010897,https://fits.ztf.snad.space/products/sci/2018/0804/350706/ztf_20180804350706_000687_zr_c10_o_q1_sciimg.fits
687204300015101,https://fits.ztf.snad.space/products/sci/2018/0509/462894/ztf_20180509462894_000687_zr_c04_o_q3_sciimg.fits
687211200013086,https://fits.ztf.snad.space/products/sci/2018/1110/125023/ztf_20181110125023_000687_zr_c11_o_q2_sciimg.fits
687211200010717,https://fits.ztf.snad.space/products/sci/2018/0814/304178/ztf_20180814304178_000687_zr_c11_o_q2_sciimg.fits
687211200031122,https://fits.ztf.snad.space/products/sci/2018/0803/319780/ztf_20180803319780_000687_zr_c11_o_q2_sciimg.fits
687201400044737,https://fits.ztf.snad.space/products/sci/2018/0702/387975/ztf_20180702387975_000687_zr_c01_o_q4_sciimg.fits
687204300025018,https://fits.ztf.snad.space/products/sci/2019/0418/476215/ztf_20190418476215_000687_zr_c04_o_q3_sciimg.fits
687216200041001,https://fits.ztf.snad.space/products/sci/2018/0804/350706/ztf_20180804350706_000687_zr_c16_o_q2_sciimg.fits
687204300076031,https://fits.ztf.snad.space/products/sci/2018/0927/225972/ztf_20180927225972_000687_zr_c04_o_q3_sciimg.fits
