oid,fits_image_link
649208100019451,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100008900,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100007876,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100001896,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100007354,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100007431,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100005735,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100003657,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100005068,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100006172,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100005706,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100002458,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100009905,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649202400004591,https://fits.ztf.snad.space/products/sci/2018/0823/457650/ztf_20180823457650_000649_zr_c02_o_q4_sciimg.fits
649202400024201,https://fits.ztf.snad.space/products/sci/2018/0817/423171/ztf_20180817423171_000649_zr_c02_o_q4_sciimg.fits
649203400008758,https://fits.ztf.snad.space/products/sci/2019/0103/101238/ztf_20190103101238_000649_zr_c03_o_q4_sciimg.fits
649208100003827,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100005516,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208200010328,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q2_sciimg.fits
649210300008811,https://fits.ztf.snad.space/products/sci/2018/1220/110174/ztf_20181220110174_000649_zr_c10_o_q3_sciimg.fits
649207300008601,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c07_o_q3_sciimg.fits
649208100001154,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649207300007882,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c07_o_q3_sciimg.fits
649208100010236,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649212300007893,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c12_o_q3_sciimg.fits
649208100003920,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100010132,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100001821,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208100010061,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649210300008891,https://fits.ztf.snad.space/products/sci/2018/0816/407905/ztf_20180816407905_000649_zr_c10_o_q3_sciimg.fits
649208100011788,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649210300008843,https://fits.ztf.snad.space/products/sci/2018/0716/468310/ztf_20180716468310_000649_zr_c10_o_q3_sciimg.fits
649208100035993,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q1_sciimg.fits
649208200000599,https://fits.ztf.snad.space/products/sci/2018/0912/323947/ztf_20180912323947_000649_zr_c08_o_q2_sciimg.fits
649202200024745,https://fits.ztf.snad.space/products/sci/2018/0828/413241/ztf_20180828413241_000649_zr_c02_o_q2_sciimg.fits
649211200007765,https://fits.ztf.snad.space/products/sci/2018/0919/431157/ztf_20180919431157_000649_zr_c11_o_q2_sciimg.fits
649211200004113,https://fits.ztf.snad.space/products/sci/2018/0919/431157/ztf_20180919431157_000649_zr_c11_o_q2_sciimg.fits
649211200004538,https://fits.ztf.snad.space/products/sci/2018/0722/475891/ztf_20180722475891_000649_zr_c11_o_q2_sciimg.fits
649211200005487,https://fits.ztf.snad.space/products/sci/2018/0815/391308/ztf_20180815391308_000649_zr_c11_o_q2_sciimg.fits
649211200008435,https://fits.ztf.snad.space/products/sci/2018/0921/340625/ztf_20180921340625_000649_zr_c11_o_q2_sciimg.fits
649208400009862,https://fits.ztf.snad.space/products/sci/2018/0907/345984/ztf_20180907345984_000649_zr_c08_o_q4_sciimg.fits
649208400000713,https://fits.ztf.snad.space/products/sci/2018/0906/366296/ztf_20180906366296_000649_zr_c08_o_q4_sciimg.fits
649211200006449,https://fits.ztf.snad.space/products/sci/2018/1112/185602/ztf_20181112185602_000649_zr_c11_o_q2_sciimg.fits
649211200006316,https://fits.ztf.snad.space/products/sci/2018/0820/406065/ztf_20180820406065_000649_zr_c11_o_q2_sciimg.fits
649208400000649,https://fits.ztf.snad.space/products/sci/2018/0823/465185/ztf_20180823465185_000649_zr_c08_o_q4_sciimg.fits
649211200006603,https://fits.ztf.snad.space/products/sci/2018/0914/369271/ztf_20180914369271_000649_zr_c11_o_q2_sciimg.fits
