oid,fits_image_link
848213100011103,https://fits.ztf.snad.space/products/sci/2018/0719/369491/ztf_20180719369491_000848_zr_c13_o_q1_sciimg.fits
848213100011134,https://fits.ztf.snad.space/products/sci/2018/0819/282593/ztf_20180819282593_000848_zr_c13_o_q1_sciimg.fits
848213100011104,https://fits.ztf.snad.space/products/sci/2018/0907/298264/ztf_20180907298264_000848_zr_c13_o_q1_sciimg.fits
848213100000073,https://fits.ztf.snad.space/products/sci/2018/0831/295174/ztf_20180831295174_000848_zr_c13_o_q1_sciimg.fits
848213100013580,https://fits.ztf.snad.space/products/sci/2018/0819/302083/ztf_20180819302083_000848_zr_c13_o_q1_sciimg.fits
848213100007284,https://fits.ztf.snad.space/products/sci/2018/0831/295174/ztf_20180831295174_000848_zr_c13_o_q1_sciimg.fits
848213100000101;https://fits.ztf.snad.space/products/sci/2018/0910/313831/ztf_20180910313831_000848_zr_c13_o_q1_sciimg.fits
848213100000080,https://fits.ztf.snad.space/products/sci/2018/0912/134201/ztf_20180912134201_000848_zr_c13_o_q1_sciimg.fits
848213100011153,https://fits.ztf.snad.space/products/sci/2018/0913/180718/ztf_20180913180718_000848_zr_c13_o_q1_sciimg.fits
848204300035329,https://fits.ztf.snad.space/products/sci/2018/0528/368565/ztf_20180528368565_000848_zr_c04_o_q3_sciimg.fits
848204300020196,https://fits.ztf.snad.space/products/sci/2018/0528/368565/ztf_20180528368565_000848_zr_c04_o_q3_sciimg.fits
848213100008854,https://fits.ztf.snad.space/products/sci/2018/0525/386921/ztf_20180525386921_000848_zr_c13_o_q1_sciimg.fits
848215100023883,https://fits.ztf.snad.space/products/sci/2018/0630/406690/ztf_20180630406690_000848_zr_c15_o_q1_sciimg.fits
848202400018762,https://fits.ztf.snad.space/products/sci/2018/0726/242488/ztf_20180726242488_000848_zr_c02_o_q4_sciimg.fits
848213100018491,https://fits.ztf.snad.space/products/sci/2018/0606/415706/ztf_20180606415706_000848_zr_c13_o_q1_sciimg.fits
848201400027866,https://fits.ztf.snad.space/products/sci/2018/0525/386921/ztf_20180525386921_000848_zr_c01_o_q4_sciimg.fits
848206400024370,https://fits.ztf.snad.space/products/sci/2018/0525/370498/ztf_20180525370498_000848_zr_c06_o_q4_sciimg.fits
848213100018058,https://fits.ztf.snad.space/products/sci/2018/0823/339051/ztf_20180823339051_000848_zr_c13_o_q1_sciimg.fits
848206400020234,https://fits.ztf.snad.space/products/sci/2018/0904/184259/ztf_20180904184259_000848_zr_c06_o_q4_sciimg.fits
848201400035168,https://fits.ztf.snad.space/products/sci/2018/0525/370498/ztf_20180525370498_000848_zr_c01_o_q4_sciimg.fits
848202400038071,https://fits.ztf.snad.space/products/sci/2018/0528/346192/ztf_20180528346192_000848_zr_c02_o_q4_sciimg.fits
848201400036872,https://fits.ztf.snad.space/products/sci/2018/0622/284120/ztf_20180622284120_000848_zr_c01_o_q4_sciimg.fits
848206400027665,https://fits.ztf.snad.space/products/sci/2018/0730/345891/ztf_20180730345891_000848_zr_c06_o_q4_sciimg.fits
848201400027864,https://fits.ztf.snad.space/products/sci/2018/0704/311088/ztf_20180704311088_000848_zr_c01_o_q4_sciimg.fits
848201400036424,https://fits.ztf.snad.space/products/sci/2018/0606/415706/ztf_20180606415706_000848_zr_c01_o_q4_sciimg.fits
848206200022309,https://fits.ztf.snad.space/products/sci/2018/0603/450637/ztf_20180603450637_000848_zr_c06_o_q2_sciimg.fits
848201400032517,https://fits.ztf.snad.space/products/sci/2018/0321/389375/ztf_20180321389375_000848_zr_c01_o_q4_sciimg.fits
848206400036314,https://fits.ztf.snad.space/products/sci/2018/0706/387998/ztf_20180706387998_000848_zr_c06_o_q4_sciimg.fits
848201400027865,https://fits.ztf.snad.space/products/sci/2018/0523/345764/ztf_20180523345764_000848_zr_c01_o_q4_sciimg.fits
848213100019015,https://fits.ztf.snad.space/products/sci/2018/0509/424699/ztf_20180509424699_000848_zr_c13_o_q1_sciimg.fits
848201400026523,https://fits.ztf.snad.space/products/sci/2018/0525/386921/ztf_20180525386921_000848_zr_c01_o_q4_sciimg.fits
848216400020776,https://fits.ztf.snad.space/products/sci/2018/0824/260139/ztf_20180824260139_000848_zr_c16_o_q4_sciimg.fits
848201300005491,https://fits.ztf.snad.space/products/sci/2018/0321/365197/ztf_20180321365197_000848_zr_c01_o_q3_sciimg.fits
848212400012950,https://fits.ztf.snad.space/products/sci/2018/0524/362894/ztf_20180524362894_000848_zr_c12_o_q4_sciimg.fits
848205300021075,https://fits.ztf.snad.space/products/sci/2018/0421/432951/ztf_20180421432951_000848_zr_c05_o_q3_sciimg.fits
848202400023380,https://fits.ztf.snad.space/products/sci/2018/0528/321157/ztf_20180528321157_000848_zr_c02_o_q4_sciimg.fits
