oid,fits_image_link
843211200002103,https://fits.ztf.snad.space/products/sci/2018/0519/220475/ztf_20180519220475_000843_zr_c11_o_q2_sciimg.fits
843211200005104,https://fits.ztf.snad.space/products/sci/2018/0509/166019/ztf_20180509166019_000843_zi_c11_o_q2_sciimg.fits
843206400008065,https://fits.ztf.snad.space/products/sci/2018/0411/250405/ztf_20180411250405_000843_zr_c06_o_q4_sciimg.fits
843208400005007,https://fits.ztf.snad.space/products/sci/2018/0410/354931/ztf_20180410354931_000843_zr_c08_o_q4_sciimg.fits
843206400002873,https://fits.ztf.snad.space/products/sci/2018/0411/229699/ztf_20180411229699_000843_zr_c06_o_q4_sciimg.fits
843206400001970,https://fits.ztf.snad.space/products/sci/2018/0413/229398/ztf_20180413229398_000843_zr_c06_o_q4_sciimg.fits
843204300002772,https://fits.ztf.snad.space/products/sci/2018/1108/487245/ztf_20181108487245_000843_zr_c04_o_q3_sciimg.fits
843208400004599,https://fits.ztf.snad.space/products/sci/2018/0410/270787/ztf_20180410270787_000843_zr_c08_o_q4_sciimg.fits
843204300003849,https://fits.ztf.snad.space/products/sci/2018/1109/546794/ztf_20181109546794_000843_zr_c04_o_q3_sciimg.fits
843209400005360,https://fits.ztf.snad.space/products/sci/2018/0520/217222/ztf_20180520217222_000843_zr_c09_o_q4_sciimg.fits
843205300005277,https://fits.ztf.snad.space/products/sci/2018/0508/236771/ztf_20180508236771_000843_zr_c05_o_q3_sciimg.fits
843210400001603,https://fits.ztf.snad.space/products/sci/2018/1031/543021/ztf_20181031543021_000843_zr_c10_o_q4_sciimg.fits
843210100004322,https://fits.ztf.snad.space/products/sci/2018/0427/181806/ztf_20180427181806_000843_zg_c10_o_q1_sciimg.fits
843209200000320,https://fits.ztf.snad.space/products/sci/2018/0613/221458/ztf_20180613221458_000843_zr_c09_o_q2_sciimg.fits
843215300006253,https://fits.ztf.snad.space/products/sci/2018/1105/473611/ztf_20181105473611_000843_zr_c15_o_q3_sciimg.fits
843213400005972,https://fits.ztf.snad.space/products/sci/2018/0411/229699/ztf_20180411229699_000843_zr_c13_o_q4_sciimg.fits
843204300009374,https://fits.ztf.snad.space/products/sci/2018/0520/217222/ztf_20180520217222_000843_zr_c04_o_q3_sciimg.fits
843211200003773,https://fits.ztf.snad.space/products/sci/2018/0423/182870/ztf_20180423182870_000843_zr_c11_o_q2_sciimg.fits
843204300003834,https://fits.ztf.snad.space/products/sci/2019/0305/321678/ztf_20190305321678_000843_zg_c04_o_q3_sciimg.fits
843204300003299,https://fits.ztf.snad.space/products/sci/2019/0423/222708/ztf_20190423222708_000843_zg_c04_o_q3_sciimg.fits
843206200013279,https://fits.ztf.snad.space/products/sci/2020/0111/473611/ztf_20200111473611_000843_zr_c06_o_q2_sciimg.fits
843216200001909,https://fits.ztf.snad.space/products/sci/2020/0204/509525/ztf_20200204509525_000843_zr_c16_o_q2_sciimg.fits
843204300003546,https://fits.ztf.snad.space/products/sci/2019/0317/279769/ztf_20190317279769_000843_zr_c04_o_q3_sciimg.fits
843210100004521,https://fits.ztf.snad.space/products/sci/2018/1107/510347/ztf_20181107510347_000843_zr_c10_o_q1_sciimg.fits
843210100005167,https://fits.ztf.snad.space/products/sci/2018/0416/250093/ztf_20180416250093_000843_zr_c10_o_q1_sciimg.fits
843211200010574,https://fits.ztf.snad.space/products/sci/2018/0411/229699/ztf_20180411229699_000843_zr_c11_o_q2_sciimg.fits
843211200004680,https://fits.ztf.snad.space/products/sci/2019/0331/282257/ztf_20190331282257_000843_zr_c11_o_q2_sciimg.fits
843216200001706,https://fits.ztf.snad.space/products/sci/2018/0411/204664/ztf_20180411204664_000843_zr_c16_o_q2_sciimg.fits
843210100002735,https://fits.ztf.snad.space/products/sci/2019/0226/349410/ztf_20190226349410_000843_zr_c10_o_q1_sciimg.fits
843208200005484,https://fits.ztf.snad.space/products/sci/2018/0504/325880/ztf_20180504325880_000843_zr_c08_o_q2_sciimg.fits
843216100001604,https://fits.ztf.snad.space/products/sci/2018/1112/489225/ztf_20181112489225_000843_zr_c16_o_q1_sciimg.fits
843216200002148,https://fits.ztf.snad.space/products/sci/2018/0610/245926/ztf_20180610245926_000843_zr_c16_o_q2_sciimg.fits
843211200001870,https://fits.ztf.snad.space/products/sci/2018/0619/202153/ztf_20180619202153_000843_zg_c11_o_q2_sciimg.fits
843216200004444,https://fits.ztf.snad.space/products/sci/2018/0506/182211/ztf_20180506182211_000843_zr_c16_o_q2_sciimg.fits
843209200001672,https://fits.ztf.snad.space/products/sci/2019/0409/322708/ztf_20190409322708_000843_zg_c09_o_q2_sciimg.fits
843216200003054,https://fits.ztf.snad.space/products/sci/2019/0423/202836/ztf_20190423202836_000843_zg_c16_o_q2_sciimg.fits
843201200005184,https://fits.ztf.snad.space/products/sci/2018/0411/229699/ztf_20180411229699_000843_zr_c01_o_q2_sciimg.fits
843215300004077,https://fits.ztf.snad.space/products/sci/2019/0125/464815/ztf_20190125464815_000843_zr_c15_o_q3_sciimg.fits
843211300002895,https://fits.ztf.snad.space/products/sci/2018/1108/474803/ztf_20181108474803_000843_zr_c11_o_q3_sciimg.fits
