oid,fits_image_link
856206200039243,https://fits.ztf.snad.space/products/sci/2018/0824/344398/ztf_20180824344398_000856_zr_c06_o_q2_sciimg.fits
856210400019963,https://fits.ztf.snad.space/products/sci/2019/0108/224155/ztf_20190108224155_000856_zr_c10_o_q4_sciimg.fits
856207400033436,https://fits.ztf.snad.space/products/sci/2018/1109/296157/ztf_20181109296157_000856_zr_c07_o_q4_sciimg.fits
856202400001216,https://fits.ztf.snad.space/products/sci/2018/1103/324861/ztf_20181103324861_000856_zr_c02_o_q4_sciimg.fits
856201400030640,https://fits.ztf.snad.space/products/sci/2018/1216/490104/ztf_20181216490104_000856_zr_c01_o_q4_sciimg.fits
856211400029267,https://fits.ztf.snad.space/products/sci/2018/1228/433889/ztf_20181228433889_000856_zr_c11_o_q4_sciimg.fits
856210200027369,https://fits.ztf.snad.space/products/sci/2018/1125/386701/ztf_20181125386701_000856_zr_c10_o_q2_sciimg.fits
856214100032179,https://fits.ztf.snad.space/products/sci/2020/0130/173183/ztf_20200130173183_000856_zr_c14_o_q1_sciimg.fits
856208300033941,https://fits.ztf.snad.space/products/sci/2018/1121/382801/ztf_20181121382801_000856_zr_c08_o_q3_sciimg.fits
856208400022736,https://fits.ztf.snad.space/products/sci/2018/1203/265706/ztf_20181203265706_000856_zr_c08_o_q4_sciimg.fits
856212400016978,https://fits.ztf.snad.space/products/sci/2019/0123/226771/ztf_20190123226771_000856_zr_c12_o_q4_sciimg.fits
856212400017430,https://fits.ztf.snad.space/products/sci/2019/0123/225741/ztf_20190123225741_000856_zr_c12_o_q4_sciimg.fits
856216400030244,https://fits.ztf.snad.space/products/sci/2018/1119/378993/ztf_20181119378993_000856_zr_c16_o_q4_sciimg.fits
856216400039072,https://fits.ztf.snad.space/products/sci/2018/1119/378993/ztf_20181119378993_000856_zr_c16_o_q4_sciimg.fits
856211100026612,https://fits.ztf.snad.space/products/sci/2018/1112/300475/ztf_20181112300475_000856_zr_c11_o_q1_sciimg.fits
856210300027045,https://fits.ztf.snad.space/products/sci/2019/0226/197303/ztf_20190226197303_000856_zr_c10_o_q3_sciimg.fits
856203400035539,https://fits.ztf.snad.space/products/sci/2020/0130/173183/ztf_20200130173183_000856_zr_c03_o_q4_sciimg.fits
856204400016855,https://fits.ztf.snad.space/products/sci/2018/1205/208889/ztf_20181205208889_000856_zr_c04_o_q4_sciimg.fits
856212400033694,https://fits.ztf.snad.space/products/sci/2019/0315/215509/ztf_20190315215509_000856_zr_c12_o_q4_sciimg.fits
856202100030260,https://fits.ztf.snad.space/products/sci/2020/0130/173183/ztf_20200130173183_000856_zr_c02_o_q1_sciimg.fits
856201400023173,https://fits.ztf.snad.space/products/sci/2019/0316/159282/ztf_20190316159282_000856_zr_c01_o_q4_sciimg.fits
856212400024217,https://fits.ztf.snad.space/products/sci/2019/0123/225741/ztf_20190123225741_000856_zr_c12_o_q4_sciimg.fits
856206200040979,https://fits.ztf.snad.space/products/sci/2018/1109/297130/ztf_20181109297130_000856_zr_c06_o_q2_sciimg.fits
856208400032133,https://fits.ztf.snad.space/products/sci/2019/0315/214410/ztf_20190315214410_000856_zr_c08_o_q4_sciimg.fits
856209300036763,https://fits.ztf.snad.space/products/sci/2018/1109/297130/ztf_20181109297130_000856_zr_c09_o_q3_sciimg.fits
