oid,fits_image_link
820214200002162,https://fits.ztf.snad.space/products/sci/2018/0414/271863/ztf_20180414271863_000820_zr_c14_o_q2_sciimg.fits
820214200024515,https://fits.ztf.snad.space/products/sci/2018/0414/271863/ztf_20180414271863_000820_zr_c14_o_q2_sciimg.fits
820207300035257,https://fits.ztf.snad.space/products/sci/2018/0508/262245/ztf_20180508262245_000820_zr_c07_o_q3_sciimg.fits
820202400018278,https://fits.ztf.snad.space/products/sci/2019/0503/233391/ztf_20190503233391_000820_zr_c02_o_q4_sciimg.fits
820206400017487,https://fits.ztf.snad.space/products/sci/2018/1109/518611/ztf_20181109518611_000820_zr_c06_o_q4_sciimg.fits
820207300015556,https://fits.ztf.snad.space/products/sci/2018/0414/272778/ztf_20180414272778_000820_zr_c07_o_q3_sciimg.fits
820213400010584,https://fits.ztf.snad.space/products/sci/2019/0220/453669/ztf_20190220453669_000820_zr_c13_o_q4_sciimg.fits
820206400019452,https://fits.ztf.snad.space/products/sci/2019/0423/304942/ztf_20190423304942_000820_zr_c06_o_q4_sciimg.fits
820208100026788,https://fits.ztf.snad.space/products/sci/2020/0522/245150/ztf_20200522245150_000820_zr_c08_o_q1_sciimg.fits
820207300021693,https://fits.ztf.snad.space/products/sci/2021/0622/204537/ztf_20210622204537_000820_zr_c07_o_q3_sciimg.fits
820216200023325,https://fits.ztf.snad.space/products/sci/2020/0130/370463/ztf_20200130370463_000820_zr_c16_o_q2_sciimg.fits
820207300037387,https://fits.ztf.snad.space/products/sci/2021/0516/253993/ztf_20210516253993_000820_zr_c07_o_q3_sciimg.fits
820207300035140,https://fits.ztf.snad.space/products/sci/2018/0413/269097/ztf_20180413269097_000820_zr_c07_o_q3_sciimg.fits
820213400014472,https://fits.ztf.snad.space/products/sci/2021/0723/239653/ztf_20210723239653_000820_zr_c13_o_q4_sciimg.fits
820206400037655,https://fits.ztf.snad.space/products/sci/2018/0510/276053/ztf_20180510276053_000820_zr_c06_o_q4_sciimg.fits
820213200019510,https://fits.ztf.snad.space/products/sci/2021/0301/389074/ztf_20210301389074_000820_zr_c13_o_q2_sciimg.fits
820202400021381,https://fits.ztf.snad.space/products/sci/2018/0522/177685/ztf_20180522177685_000820_zr_c02_o_q4_sciimg.fits
820202400013418,https://fits.ztf.snad.space/products/sci/2019/0504/237569/ztf_20190504237569_000820_zr_c02_o_q4_sciimg.fits
820201400037084,https://fits.ztf.snad.space/products/sci/2018/0413/269097/ztf_20180413269097_000820_zr_c01_o_q4_sciimg.fits
820203200017546,https://fits.ztf.snad.space/products/sci/2019/0317/262477/ztf_20190317262477_000820_zr_c03_o_q2_sciimg.fits
820213400014356,https://fits.ztf.snad.space/products/sci/2019/0220/429514/ztf_20190220429514_000820_zr_c13_o_q4_sciimg.fits
820207400013961,https://fits.ztf.snad.space/products/sci/2021/0525/247465/ztf_20210525247465_000820_zr_c07_o_q4_sciimg.fits
820213100031799,https://fits.ztf.snad.space/products/sci/2020/1205/518206/ztf_20201205518206_000820_zr_c13_o_q1_sciimg.fits
820202200023392,https://fits.ztf.snad.space/products/sci/2018/0414/272778/ztf_20180414272778_000820_zr_c02_o_q2_sciimg.fits
820202400009042,https://fits.ztf.snad.space/products/sci/2018/1109/544468/ztf_20181109544468_000820_zr_c02_o_q4_sciimg.fits
820209200013404,https://fits.ztf.snad.space/products/sci/2018/1109/518611/ztf_20181109518611_000820_zr_c09_o_q2_sciimg.fits
820209200016108,https://fits.ztf.snad.space/products/sci/2019/0411/324363/ztf_20190411324363_000820_zr_c09_o_q2_sciimg.fits
