oid,fits_image_link
837201300009822,https://fits.ztf.snad.space/products/sci/2018/1109/363171/ztf_20181109363171_000837_zr_c01_o_q3_sciimg.fits
837205100006036,https://fits.ztf.snad.space/products/sci/2018/0824/401748/ztf_20180824401748_000837_zr_c05_o_q1_sciimg.fits
837201400004363,https://fits.ztf.snad.space/products/sci/2018/0824/401748/ztf_20180824401748_000837_zr_c01_o_q4_sciimg.fits
837209100006214,https://fits.ztf.snad.space/products/sci/2018/0824/401748/ztf_20180824401748_000837_zr_c09_o_q1_sciimg.fits
837204300014374,https://fits.ztf.snad.space/products/sci/2018/1109/362234/ztf_20181109362234_000837_zr_c04_o_q3_sciimg.fits
837204300014317,https://fits.ztf.snad.space/products/sci/2018/1109/362234/ztf_20181109362234_000837_zr_c04_o_q3_sciimg.fits
837201400014352,https://fits.ztf.snad.space/products/sci/2018/0824/401748/ztf_20180824401748_000837_zr_c01_o_q4_sciimg.fits
837207100015832,https://fits.ztf.snad.space/products/sci/2018/1128/352917/ztf_20181128352917_000837_zr_c07_o_q1_sciimg.fits
837210100008610,https://fits.ztf.snad.space/products/sci/2018/1222/321308/ztf_20181222321308_000837_zr_c10_o_q1_sciimg.fits
837205400006208,https://fits.ztf.snad.space/products/sci/2018/0824/401748/ztf_20180824401748_000837_zr_c05_o_q4_sciimg.fits
837215300027631,https://fits.ztf.snad.space/products/sci/2018/0908/407141/ztf_20180908407141_000837_zr_c15_o_q3_sciimg.fits
837207300016946,https://fits.ztf.snad.space/products/sci/2018/1126/377581/ztf_20181126377581_000837_zr_c07_o_q3_sciimg.fits
837207300015662,https://fits.ztf.snad.space/products/sci/2018/1220/263611/ztf_20181220263611_000837_zr_c07_o_q3_sciimg.fits
837205400017196,https://fits.ztf.snad.space/products/sci/2018/0824/401748/ztf_20180824401748_000837_zr_c05_o_q4_sciimg.fits
837216300019867,https://fits.ztf.snad.space/products/sci/2018/1119/427072/ztf_20181119427072_000837_zr_c16_o_q3_sciimg.fits
837210400000238,https://fits.ztf.snad.space/products/sci/2018/1106/281551/ztf_20181106281551_000837_zr_c10_o_q4_sciimg.fits
837201100003729,https://fits.ztf.snad.space/products/sci/2018/0824/401748/ztf_20180824401748_000837_zr_c01_o_q1_sciimg.fits
837206200016197,https://fits.ztf.snad.space/products/sci/2018/0921/510058/ztf_20180921510058_000837_zr_c06_o_q2_sciimg.fits
837202400025803,https://fits.ztf.snad.space/products/sci/2019/0122/120718/ztf_20190122120718_000837_zr_c02_o_q4_sciimg.fits
837206100017101,https://fits.ztf.snad.space/products/sci/2019/0122/120718/ztf_20190122120718_000837_zr_c06_o_q1_sciimg.fits
837211200018335,https://fits.ztf.snad.space/products/sci/2018/1006/447801/ztf_20181006447801_000837_zr_c11_o_q2_sciimg.fits
837211200008589,https://fits.ztf.snad.space/products/sci/2019/0305/135185/ztf_20190305135185_000837_zr_c11_o_q2_sciimg.fits
837207100000800,https://fits.ztf.snad.space/products/sci/2018/1128/352917/ztf_20181128352917_000837_zr_c07_o_q1_sciimg.fits
837203100034989,https://fits.ztf.snad.space/products/sci/2019/0320/161366/ztf_20190320161366_000837_zr_c03_o_q1_sciimg.fits
837206100023574,https://fits.ztf.snad.space/products/sci/2018/1109/363171/ztf_20181109363171_000837_zr_c06_o_q1_sciimg.fits
837206200025758,https://fits.ztf.snad.space/products/sci/2019/0809/490602/ztf_20190809490602_000837_zr_c06_o_q2_sciimg.fits
837216400014277,https://fits.ztf.snad.space/products/sci/2019/1113/310255/ztf_20191113310255_000837_zr_c16_o_q4_sciimg.fits
837212400040363,https://fits.ztf.snad.space/products/sci/2019/0128/195301/ztf_20190128195301_000837_zr_c12_o_q4_sciimg.fits
837205100036750,https://fits.ztf.snad.space/products/sci/2021/0411/164525/ztf_20210411164525_000837_zr_c05_o_q1_sciimg.fits
837211200024876,https://fits.ztf.snad.space/products/sci/2021/0929/300880/ztf_20210929300880_000837_zr_c11_o_q2_sciimg.fits
837202100032745,https://fits.ztf.snad.space/products/sci/2020/1204/434942/ztf_20201204434942_000837_zr_c02_o_q1_sciimg.fits
837212400026291,https://fits.ztf.snad.space/products/sci/2019/0209/202130/ztf_20190209202130_000837_zr_c12_o_q4_sciimg.fits
837204200039377,https://fits.ztf.snad.space/products/sci/2020/1204/434942/ztf_20201204434942_000837_zr_c04_o_q2_sciimg.fits
837210200026013,https://fits.ztf.snad.space/products/sci/2020/0203/156829/ztf_20200203156829_000837_zr_c10_o_q2_sciimg.fits
837212300021241,https://fits.ztf.snad.space/products/sci/2019/0316/172037/ztf_20190316172037_000837_zr_c12_o_q3_sciimg.fits
837212400027573,https://fits.ztf.snad.space/products/sci/2019/0220/198056/ztf_20190220198056_000837_zr_c12_o_q4_sciimg.fits
837209300029756,https://fits.ztf.snad.space/products/sci/2021/0409/197454/ztf_20210409197454_000837_zr_c09_o_q3_sciimg.fits
837207300033256,https://fits.ztf.snad.space/products/sci/2023/0210/179444/ztf_20230210179444_000837_zr_c07_o_q3_sciimg.fits
837211400025602,https://fits.ztf.snad.space/products/sci/2018/0410/207720/ztf_20180410207720_000837_zr_c11_o_q4_sciimg.fits
837208300033225,https://fits.ztf.snad.space/products/sci/2018/0921/510058/ztf_20180921510058_000837_zr_c08_o_q3_sciimg.fits
837209200018422,https://fits.ztf.snad.space/products/sci/2018/1109/362234/ztf_20181109362234_000837_zr_c09_o_q2_sciimg.fits
